Autocorrelation
1.0
-0.4959734371422451
0.10289762067868549
-0.04432099852899259
-0.030590036660022385
-0.08897901636168924
0.06676343859281392
0.03007153246123616
-0.0383444130774449
-0.06779636648452528
0.10295263281495766
-0.020087129257537382
0.018315358557464138
-0.025699835220139636
-9.411417894584191e-05
-0.013633760645115447
-0.021360623122581225
0.03703193248488733
-0.018922027221919255
0.04176872361302114
-0.03368183495304921
-0.006487507435627112
0.012204716479696376
0.0028399891946198686
-0.0006664464974440922
-0.006778862590633421
0.001031149579025959
0.008040069664833505
-0.03930142080122846
0.07055230385856172
-0.03841666912497536
-0.0100691689426035
-0.028884051417005552
0.05614737545176908
-0.07579409757762195
0.12609391614231155
-0.046470495627424294
-0.03407153531486973
0.00404797116527499
0.033930206574798956
-0.03853557376113317
